mun_cod;municipio;uf;pais
210325;CIDELANDIA;MA;Brasil
210380;DOM PEDRO;MA;Brasil
210408;FERNANDO FALCAO;MA;Brasil
210420;FORTUNA;MA;Brasil
210455;GOVERNADOR EDISON LOBAO;MA;Brasil
210470;GRACA ARANHA;MA;Brasil
210510;ICATU;MA;Brasil
210542;ITINGA DO MARANHAO;MA;Brasil
270340;JACARE DOS HOMENS;AL;Brasil
210560;JOSELANDIA;MA;Brasil
210592;LAGOA DO MATO;MA;Brasil
210600;LIMA CAMPOS;MA;Brasil
210630;MAGALHAES DE ALMEIDA;MA;Brasil
210640;MATA ROMA;MA;Brasil
210663;MATOES DO NORTE;MA;Brasil
210680;MIRINZAL;MA;Brasil
210720;NINA RODRIGUES;MA;Brasil
210740;OLHO D'AGUA DAS CUNHAS;MA;Brasil
210790;PASSAGEM FRANCA;MA;Brasil
210825;PEDRO DO ROSARIO;MA;Brasil
210880;PIRAPEMAS;MA;Brasil
210923;PRESIDENTE MEDICI;MA;Brasil
210960;ROSARIO;MA;Brasil
210975;SANTA FILOMENA DO MARANHAO;MA;Brasil
211027;SANTO AMARO DO MARANHAO;MA;Brasil
211065;SAO DOMINGOS DO AZEITAO;MA;Brasil
211090;SAO FRANCISCO DO MARANHAO;MA;Brasil
211125;SAO JOSE DOS BASILIOS;MA;Brasil
211157;SAO PEDRO DOS CRENTES;MA;Brasil
211174;SENADOR ALEXANDRE COSTA;MA;Brasil
211190;SUCUPIRA DO NORTE;MA;Brasil
211227;TUFILANDIA;MA;Brasil
211245;TURILANDIA;MA;Brasil
220010;AGRICOLANDIA;PI;Brasil
220030;ALTO LONGA;PI;Brasil
220050;AMARANTE;PI;Brasil
220080;ANTONIO ALMEIDA;PI;Brasil
220115;BAIXA GRANDE DO RIBEIRO;PI;Brasil
220130;BARREIRAS DO PIAUI;PI;Brasil
220160;BENEDITINOS;PI;Brasil
220180;BOCAINA;PI;Brasil
220192;BONFIM DO PIAUI;PI;Brasil
220198;BREJO DO PIAUI;PI;Brasil
220207;CAJAZEIRAS DO PIAUI;PI;Brasil
220211;CAMPO ALEGRE DO FIDALGO;PI;Brasil
220225;CANAVIEIRA;PI;Brasil
220250;CARACOL;PI;Brasil
220260;CASTELO DO PIAUI;PI;Brasil
220271;COCAL DE TELHA;PI;Brasil
220275;COLONIA DO GURGUEIA;PI;Brasil
220300;CRISTALANDIA DO PIAUI;PI;Brasil
220325;CURRALINHOS;PI;Brasil
220335;DIRCEU ARCOVERDE;PI;Brasil
220350;ELESBAO VELOSO;PI;Brasil
220380;FLORES DO PIAUI;PI;Brasil
220410;FRANCISCO AYRES;PI;Brasil
220435;GEMINIANO;PI;Brasil
220455;GUARIBAS;PI;Brasil
220480;IPIRANGA DO PIAUI;PI;Brasil
220515;JACOBINA DO PIAUI;PI;Brasil
220527;JATOBA DO PIAUI;PI;Brasil
220545;JOCA MARQUES;PI;Brasil
220553;JUREMA;PI;Brasil
220556;LAGOA DO BARRO DO PIAUI;PI;Brasil
220560;LANDRI SALES;PI;Brasil
220600;MARCOS PARENTE;PI;Brasil
220620;MIGUEL ALVES;PI;Brasil
220660;MONTE ALEGRE DO PIAUI;PI;Brasil
220669;MURICI DOS PORTELAS;PI;Brasil
220680;NOSSA SENHORA DOS REMEDIOS;PI;Brasil
220730;PAES LANDIM;PI;Brasil
220750;PALMEIRAIS;PI;Brasil
220770;PARNAIBA;PI;Brasil
220779;PAU D'ARCO DO PIAUI;PI;Brasil
220790;PEDRO II;PI;Brasil
220810;PIMENTEIRAS;PI;Brasil
220860;PRATA DO PIAUI;PI;Brasil
220880;REGENERACAO;PI;Brasil
310855;BRASILANDIA DE MINAS;MG;Brasil
310860;BRASILIA DE MINAS;MG;Brasil
310910;BUENO BRANDAO;MG;Brasil
310920;BUENOPOLIS;MG;Brasil
310925;BUGRE;MG;Brasil
310950;CABO VERDE;MG;Brasil
310960;CACHOEIRA DA PRATA;MG;Brasil
310980;CACHOEIRA DOURADA;MG;Brasil
310990;CAETANOPOLIS;MG;Brasil
311000;CAETE;MG;Brasil
311020;CAJURI;MG;Brasil
311080;CAMPANARIO;MG;Brasil
311110;CAMPINA VERDE;MG;Brasil
311115;CAMPO AZUL;MG;Brasil
311120;CAMPO BELO;MG;Brasil
311140;CAMPO FLORIDO;MG;Brasil
311150;CAMPOS ALTOS;MG;Brasil
311170;CANAA;MG;Brasil
311190;CANA VERDE;MG;Brasil
311240;CAPETINGA;MG;Brasil
311250;CAPIM BRANCO;MG;Brasil
311260;CAPINOPOLIS;MG;Brasil
311290;CAPUTIRA;MG;Brasil
311300;CARAI;MG;Brasil
311330;CARANGOLA;MG;Brasil
311340;CARATINGA;MG;Brasil
311410;CARMO DE MINAS;MG;Brasil
311420;CARMO DO CAJURU;MG;Brasil
311430;CARMO DO PARANAIBA;MG;Brasil
311455;CARNEIRINHO;MG;Brasil
311460;CARRANCAS;MG;Brasil
311470;CARVALHOPOLIS;MG;Brasil
311510;CASSIA;MG;Brasil
311520;CONCEICAO DA BARRA DE MINAS;MG;Brasil
311530;CATAGUASES;MG;Brasil
311540;CATAS ALTAS DA NORUEGA;MG;Brasil
311545;CATUJI;MG;Brasil
311547;CATUTI;MG;Brasil
311560;CEDRO DO ABAETE;MG;Brasil
311590;CHACARA;MG;Brasil
311630;CIPOTANEA;MG;Brasil
311640;CLARAVAL;MG;Brasil
311650;CLARO DOS POCOES;MG;Brasil
311670;COIMBRA;MG;Brasil
311690;COMENDADOR GOMES;MG;Brasil
311700;COMERCINHO;MG;Brasil
311720;CONCEICAO DAS PEDRAS;MG;Brasil
311730;CONCEICAO DAS ALAGOAS;MG;Brasil
311760;CONCEICAO DO PARA;MG;Brasil
311783;CONEGO MARINHO;MG;Brasil
311787;CONFINS;MG;Brasil
311790;CONGONHAL;MG;Brasil
311830;CONSELHEIRO LAFAIETE;MG;Brasil
311860;CONTAGEM;MG;Brasil
311870;COQUEIRAL;MG;Brasil
311880;CORACAO DE JESUS;MG;Brasil
311890;CORDISBURGO;MG;Brasil
311900;CORDISLANDIA;MG;Brasil
311950;CORONEL MURTA;MG;Brasil
311970;CORONEL XAVIER CHAVES;MG;Brasil
311980;CORREGO DANTA;MG;Brasil
311990;CORREGO DO BOM JESUS;MG;Brasil
312010;COUTO DE MAGALHAES DE MINAS;MG;Brasil
312020;CRISTAIS;MG;Brasil
312030;CRISTALIA;MG;Brasil
312070;CRUZEIRO DA FORTALEZA;MG;Brasil
312080;CRUZILIA;MG;Brasil
312087;CURRAL DE DENTRO;MG;Brasil
312100;DATAS;MG;Brasil
312120;DELFINOPOLIS;MG;Brasil
312125;DELTA;MG;Brasil
312150;DESTERRO DO MELO;MG;Brasil
312170;DIOGO DE VASCONCELOS;MG;Brasil
312190;DIVINESIA;MG;Brasil
312210;DIVINO DAS LARANJEIRAS;MG;Brasil
312220;DIVINOLANDIA DE MINAS;MG;Brasil
312245;DIVISOPOLIS;MG;Brasil
312250;DOM CAVATI;MG;Brasil
312290;DONA EUSEBIA;MG;Brasil
312310;DORES DE GUANHAES;MG;Brasil
312330;DORES DO TURVO;MG;Brasil
312340;DORESOPOLIS;MG;Brasil
312350;DOURADOQUARA;MG;Brasil
312370;ENGENHEIRO CALDAS;MG;Brasil
312385;ENTRE FOLHAS;MG;Brasil
312390;ENTRE RIOS DE MINAS;MG;Brasil
312400;ERVALIA;MG;Brasil
312410;ESMERALDAS;MG;Brasil
312440;ESPIRITO SANTO DO DOURADO;MG;Brasil
312480;ESTRELA DO SUL;MG;Brasil
312500;EWBANK DA CAMARA;MG;Brasil
312520;FAMA;MG;Brasil
312530;FARIA LEMOS;MG;Brasil
312560;FELISBURGO;MG;Brasil
312570;FELIXLANDIA;MG;Brasil
312600;FLORESTAL;MG;Brasil
312620;FORMOSO;MG;Brasil
312630;FORTALEZA DE MINAS;MG;Brasil
312640;FORTUNA DE MINAS;MG;Brasil
312675;FRANCISCOPOLIS;MG;Brasil
312680;FREI GASPAR;MG;Brasil
312695;FREI LAGONEGRO;MG;Brasil
351980;ICEM;SP;Brasil
352020;IGARATA;SP;Brasil
352130;IPUA;SP;Brasil
352170;ITABERA;SP;Brasil
352210;ITANHAEM;SP;Brasil
352290;ITAPUI;SP;Brasil
352340;ITATIBA;SP;Brasil
352390;ITU;SP;Brasil
352480;JALES;SP;Brasil
352570;JOSE BONIFACIO;SP;Brasil
352660;LAVRINHAS;SP;Brasil
352710;LINS;SP;Brasil
352740;LUCELIA;SP;Brasil
352840;MAIRINQUE;SP;Brasil
352885;MARAPOAMA;SP;Brasil
352920;MARTINOPOLIS;SP;Brasil
352970;MIGUELOPOLIS;SP;Brasil
353090;MOMBUCA;SP;Brasil
353140;MONTE APRAZIVEL;SP;Brasil
353190;MORRO AGUDO;SP;Brasil
353220;NARANDIBA;SP;Brasil
353286;NOVA CASTILHO;SP;Brasil
353330;NOVA LUZITANIA;SP;Brasil
353510;PALMARES PAULISTA;SP;Brasil
353570;PARAISO;SP;Brasil
510617;NOVA NAZARE;MT;Brasil
510621;NOVA CANAA DO NORTE;MT;Brasil
510625;NOVA XAVANTINA;MT;Brasil
510629;PARANAITA;MT;Brasil
510642;PEIXOTO DE AZEVEDO;MT;Brasil
510665;PONTAL DO ARAGUAIA;MT;Brasil
510685;PORTO ESTRELA;MT;Brasil
510710;SAO JOSE DOS QUATRO MARCOS;MT;Brasil
510729;SAO JOSE DO POVO;MT;Brasil
510757;RONDOLANDIA;MT;Brasil
510777;SANTA TEREZINHA;MT;Brasil
510787;SAPEZAL;MT;Brasil
510792;SORRISO;MT;Brasil
510800;TAPURAH;MT;Brasil
510820;TORIXOREU;MT;Brasil
510840;VARZEA GRANDE;MT;Brasil
510885;NOVA MARILANDIA;MT;Brasil
520005;ABADIA DE GOIAS;GO;Brasil
520017;AGUA FRIA DE GOIAS;GO;Brasil
520050;ALOANDIA;GO;Brasil
520082;AMARALINA;GO;Brasil
520130;ANICUNS;GO;Brasil
520215;ARAGUAPAZ;GO;Brasil
520280;AVELINOPOLIS;GO;Brasil
520330;BELA VISTA DE GOIAS;GO;Brasil
520357;BONOPOLIS;GO;Brasil
520393;BURITI DE GOIAS;GO;Brasil
520410;CACHOEIRA ALTA;GO;Brasil
520440;CAIAPONIA;GO;Brasil
520465;CAMPINACU;GO;Brasil
520490;CAMPOS BELOS;GO;Brasil
520510;CATALAO;GO;Brasil
520551;COCALZINHO DE GOIAS;GO;Brasil
520640;CRIXAS;GO;Brasil
520690;DAVINOPOLIS;GO;Brasil
520735;EDEALINA;GO;Brasil
520750;ESTRELA DO NORTE;GO;Brasil
520815;GAMELEIRA DE GOIAS;GO;Brasil
520850;GOIANDIRA;GO;Brasil
520920;GUAPO;GO;Brasil
520940;GUARANI DE GOIAS;GO;Brasil
520980;HIDROLINA;GO;Brasil
521010;IPAMERI;GO;Brasil
521040;ITABERAI;GO;Brasil
521080;ITAJA;GO;Brasil
521130;ITARUMA;GO;Brasil
521170;JANDAIA;GO;Brasil
521205;JESUPOLIS;GO;Brasil
521230;LEOPOLDO DE BULHOES;GO;Brasil
521295;MATRINCHA;GO;Brasil
521340;MOIPORA;GO;Brasil
521380;MORRINHOS;GO;Brasil
521400;MOZARLANDIA;GO;Brasil
521440;NAZARIO;GO;Brasil
521470;NOVA AMERICA;GO;Brasil
521486;NOVA GLORIA;GO;Brasil
521520;NOVO BRASIL;GO;Brasil
521540;OURO VERDE DE GOIAS;GO;Brasil
521565;PALESTINA DE GOIAS;GO;Brasil
521630;PARANAIGUARA;GO;Brasil
521680;PETROLINA DE GOIAS;GO;Brasil
521810;PORTELANDIA;GO;Brasil
521890;RUBIATABA;GO;Brasil
521910;SANTA BARBARA DE GOIAS;GO;Brasil
521935;SANTA ISABEL;GO;Brasil
521950;SANTA ROSA DE GOIAS;GO;Brasil
521971;SANTO ANTONIO DA BARRA;GO;Brasil
521990;SAO FRANCISCO DE GOIAS;GO;Brasil
522010;SAO LUIS DE MONTES BELOS;GO;Brasil
430350;CAMAQUA;RS;Brasil
430360;CAMBARA DO SUL;RS;Brasil
430367;CAMPESTRE DA SERRA;RS;Brasil
430380;CAMPINAS DO SUL;RS;Brasil
430390;CAMPO BOM;RS;Brasil
430410;CAMPOS BORGES;RS;Brasil
430430;CANDIDO GODOI;RS;Brasil
430461;CANUDOS DO VALE;RS;Brasil
430463;CAPAO DA CANOA;RS;Brasil
430465;CAPAO DO CIPO;RS;Brasil
430470;CARAZINHO;RS;Brasil
430471;CARAA;RS;Brasil
430480;CARLOS BARBOSA;RS;Brasil
430490;CASCA;RS;Brasil
430495;CASEIROS;RS;Brasil
430511;CENTENARIO;RS;Brasil
430515;CERRO GRANDE;RS;Brasil
430520;CERRO LARGO;RS;Brasil
430530;CHAPADA;RS;Brasil
430537;CHARRUA;RS;Brasil
430545;CIDREIRA;RS;Brasil
430560;COLORADO;RS;Brasil
430583;COQUEIRO BAIXO;RS;Brasil
430585;COQUEIROS DO SUL;RS;Brasil
430593;CORONEL PILAR;RS;Brasil
430595;COTIPORA;RS;Brasil
430600;CRISSIUMAL;RS;Brasil
430605;CRISTAL;RS;Brasil
430613;CRUZALTENSE;RS;Brasil
430630;DAVID CANABARRO;RS;Brasil
430635;DEZESSEIS DE NOVEMBRO;RS;Brasil
430640;DOIS IRMAOS;RS;Brasil
430642;DOIS IRMAOS DAS MISSOES;RS;Brasil
430655;DOM PEDRO DE ALCANTARA;RS;Brasil
430675;DOUTOR RICARDO;RS;Brasil
430680;ENCANTADO;RS;Brasil
430692;ENGENHO VELHO;RS;Brasil
430693;ENTRE-IJUIS;RS;Brasil
430697;EREBANGO;RS;Brasil
430705;ERNESTINA;RS;Brasil
430720;ERVAL GRANDE;RS;Brasil
430730;ERVAL SECO;RS;Brasil
430745;ESPERANCA DO SUL;RS;Brasil
430750;ESPUMOSO;RS;Brasil
430780;ESTRELA;RS;Brasil
430781;ESTRELA VELHA;RS;Brasil
430786;FAGUNDES VARELA;RS;Brasil
430790;FARROUPILHA;RS;Brasil
430810;FELIZ;RS;Brasil
430825;FLORIANO PEIXOTO;RS;Brasil
430840;FORMIGUEIRO;RS;Brasil
430845;FORTALEZA DOS VALOS;RS;Brasil
430860;GARIBALDI;RS;Brasil
430870;GAURAMA;RS;Brasil
430880;GENERAL CAMARA;RS;Brasil
430890;GETULIO VARGAS;RS;Brasil
430905;GLORINHA;RS;Brasil
430912;GRAMADO DOS LOUREIROS;RS;Brasil
430940;GUAPORE;RS;Brasil
430950;GUARANI DAS MISSOES;RS;Brasil
430957;HERVEIRAS;RS;Brasil
430960;HORIZONTINA;RS;Brasil
430975;IBARAMA;RS;Brasil
430995;IBIRAPUITA;RS;Brasil
431000;IBIRUBA;RS;Brasil
431030;ILOPOLIS;RS;Brasil
431040;INDEPENDENCIA;RS;Brasil
431041;INHACORA;RS;Brasil
431046;IPIRANGA DO SUL;RS;Brasil
431053;ITAARA;RS;Brasil
431057;ITAPUCA;RS;Brasil
431070;ITATIBA DO SUL;RS;Brasil
431075;IVORA;RS;Brasil
431087;JACUIZINHO;RS;Brasil
431090;JACUTINGA;RS;Brasil
431115;JOIA;RS;Brasil
431123;LAGOA BONITA DO SUL;RS;Brasil
431127;LAGOA DOS TRES CANTOS;RS;Brasil
431130;LAGOA VERMELHA;RS;Brasil
431150;LAVRAS DO SUL;RS;Brasil
431160;LIBERATO SALZANO;RS;Brasil
431170;MACHADINHO;RS;Brasil
431173;MAMPITUBA;RS;Brasil
431177;MAQUINE;RS;Brasil
431180;MARAU;RS;Brasil
431200;MARIANO MORO;RS;Brasil
431205;MARQUES DE SOUZA;RS;Brasil
431210;MATA;RS;Brasil
431217;MATO QUEIMADO;RS;Brasil
431230;MIRAGUAI;RS;Brasil
431235;MONTAURI;RS;Brasil
431242;MORMACO;RS;Brasil
431247;MORRO REUTER;RS;Brasil
431250;MOSTARDAS;RS;Brasil
431261;MUITOS CAPOES;RS;Brasil
431262;MULITERNO;RS;Brasil
431270;NONOAI;RS;Brasil
431275;NOVA ALVORADA;RS;Brasil
431290;NOVA BASSANO;RS;Brasil
431295;NOVA BOA VISTA;RS;Brasil
431301;NOVA CANDELARIA;RS;Brasil
431303;NOVA ESPERANCA DO SUL;RS;Brasil
431320;NOVA PETROPOLIS;RS;Brasil
430450;CANGUCU;RS;Brasil
430462;CAPAO BONITO DO SUL;RS;Brasil
430469;CAPITAO;RS;Brasil
430485;CARLOS GOMES;RS;Brasil
430500;CATUIPE;RS;Brasil
430517;CERRO GRANDE DO SUL;RS;Brasil
430535;CHARQUEADAS;RS;Brasil
430543;CHUI;RS;Brasil
430550;CIRIACO;RS;Brasil
430580;CONSTANTINA;RS;Brasil
430590;CORONEL BICACO;RS;Brasil
430597;COXILHA;RS;Brasil
430610;CRUZ ALTA;RS;Brasil
430632;DERRUBADAS;RS;Brasil
430637;DILERMANDO DE AGUIAR;RS;Brasil
430650;DOM FELICIANO;RS;Brasil
430673;DOUTOR MAURICIO CARDOSO;RS;Brasil
430690;ENCRUZILHADA DO SUL;RS;Brasil
430700;ERECHIM;RS;Brasil
430710;HERVAL;RS;Brasil
430740;ESMERALDA;RS;Brasil
430760;ESTANCIA VELHA;RS;Brasil
430783;EUGENIO DE CASTRO;RS;Brasil
430800;FAXINAL DO SOTURNO;RS;Brasil
430820;FLORES DA CUNHA;RS;Brasil
430843;FORQUETINHA;RS;Brasil
430865;GARRUCHOS;RS;Brasil
430885;GENTIL;RS;Brasil
430910;GRAMADO;RS;Brasil
430915;GRAMADO XAVIER;RS;Brasil
430955;HARMONIA;RS;Brasil
430965;HULHA NEGRA;RS;Brasil
430990;IBIRAIARAS;RS;Brasil
431020;IJUI;RS;Brasil
431036;IMIGRANTE;RS;Brasil
431043;IPE;RS;Brasil
431055;ITACURUBI;RS;Brasil
431060;ITAQUI;RS;Brasil
431085;JABOTICABA;RS;Brasil
431100;JAGUARAO;RS;Brasil
352140;IRACEMAPOLIS;SP;Brasil
352150;IRAPUA;SP;Brasil
352180;ITAI;SP;Brasil
352190;ITAJOBI;SP;Brasil
352220;ITAPECERICA DA SERRA;SP;Brasil
352240;ITAPEVA;SP;Brasil
352250;ITAPEVI;SP;Brasil
352270;ITAPOLIS;SP;Brasil
352280;ITAPORANGA;SP;Brasil
352350;ITATINGA;SP;Brasil
352400;ITUPEVA;SP;Brasil
352410;ITUVERAVA;SP;Brasil
352440;JACAREI;SP;Brasil
352450;JACI;SP;Brasil
352470;JAGUARIUNA;SP;Brasil
352490;JAMBEIRO;SP;Brasil
352500;JANDIRA;SP;Brasil
352520;JARINU;SP;Brasil
352540;JERIQUARA;SP;Brasil
352585;JUMIRIM;SP;Brasil
352600;JUNQUEIROPOLIS;SP;Brasil
352620;JUQUITIBA;SP;Brasil
352640;LARANJAL PAULISTA;SP;Brasil
352680;LENCOIS PAULISTA;SP;Brasil
352690;LIMEIRA;SP;Brasil
352725;LOURDES;SP;Brasil
352730;LOUVEIRA;SP;Brasil
352760;LUIS ANTONIO;SP;Brasil
352770;LUIZIANIA;SP;Brasil
352790;LUTECIA;SP;Brasil
352830;MAGDA;SP;Brasil
352860;MANDURI;SP;Brasil
352890;MARIAPOLIS;SP;Brasil
352930;MATAO;SP;Brasil
352940;MAUA;SP;Brasil
352950;MENDONCA;SP;Brasil
352980;MINEIROS DO TIETE;SP;Brasil
353010;MIRANDOPOLIS;SP;Brasil
352080;INUBIA PAULISTA;SP;Brasil
352115;IPIGUA;SP;Brasil
352160;IRAPURU;SP;Brasil
352200;ITAJU;SP;Brasil
352265;ITAPIRAPUA PAULISTA;SP;Brasil
352320;ITARARE;SP;Brasil
352370;ITIRAPUA;SP;Brasil
352420;JABORANDI;SP;Brasil
352460;JACUPIRANGA;SP;Brasil
352560;JOAO RAMALHO;SP;Brasil
352590;JUNDIAI;SP;Brasil
352650;LAVINIA;SP;Brasil
352750;LUCIANOPOLIS;SP;Brasil
352810;MACAUBAL;SP;Brasil
352850;MAIRIPORA;SP;Brasil
352880;MARACAI;SP;Brasil
352910;MARINOPOLIS;SP;Brasil
352960;MERIDIANO;SP;Brasil
353000;MIRA ESTRELA;SP;Brasil
353050;MOCOCA;SP;Brasil
353110;MONGAGUA;SP;Brasil
353150;MONTE AZUL PAULISTA;SP;Brasil
353200;MORUNGABA;SP;Brasil
353260;NHANDEARA;SP;Brasil
353284;NOVA CANAA PAULISTA;SP;Brasil
353320;NOVA INDEPENDENCIA;SP;Brasil
353360;NUPORANGA;SP;Brasil
353410;ORIENTE;SP;Brasil
353450;OSCAR BRESSANE;SP;Brasil
353500;PALESTINA;SP;Brasil
353550;PARAGUACU PAULISTA;SP;Brasil
353600;PARAPUA;SP;Brasil
353625;PARISI;SP;Brasil
353660;PAULO DE FARIA;SP;Brasil
353750;PEREIRAS;SP;Brasil
353800;PINDAMONHANGABA;SP;Brasil
353860;PIRACAIA;SP;Brasil
353920;PIRAPOZINHO;SP;Brasil
353960;PLANALTO;SP;Brasil
354020;PONTAL;SP;Brasil
354060;PORTO FELIZ;SP;Brasil
210232;BURITICUPU;MA;Brasil
210330;CODO;MA;Brasil
210540;ITAPECURU MIRIM;MA;Brasil
211220;TIMON;MA;Brasil
290340;BELMONTE;BA;Brasil
290680;CANSANCAO;BA;Brasil
291060;ESPLANADA;BA;Brasil
291470;ITABERABA;BA;Brasil
292110;MEDEIROS NETO;BA;Brasil
293100;TANHACU;BA;Brasil
310350;ARAGUARI;MG;Brasil
312610;FORMIGA;MG;Brasil
312710;FRUTAL;MG;Brasil
313210;ITACARAMBI;MG;Brasil
317010;UBERABA;MG;Brasil
317100;VAZANTE;MG;Brasil
317200;VISCONDE DO RIO BRANCO;MG;Brasil
320060;ARACRUZ;ES;Brasil
320110;BOM JESUS DO NORTE;ES;Brasil
350020;ADOLFO;SP;Brasil
350055;AGUAS DE SANTA BARBARA;SP;Brasil
350110;ALTO ALEGRE;SP;Brasil
350150;ALVINLANDIA;SP;Brasil
350250;APARECIDA;SP;Brasil
350280;ARACATUBA;SP;Brasil
350320;ARARAQUARA;SP;Brasil
350360;AREIOPOLIS;SP;Brasil
350450;AVARE;SP;Brasil
350535;BARRA DO CHAPEU;SP;Brasil
350580;BASTOS;SP;Brasil
350630;BERNARDINO DE CAMPOS;SP;Brasil
350680;BOCAINA;SP;Brasil
350715;BOM SUCESSO DE ITARARE;SP;Brasil
350770;BRAUNA;SP;Brasil
350800;BURI;SP;Brasil
350840;CABREUVA;SP;Brasil
350890;CAIABU;SP;Brasil
350930;CAJOBI;SP;Brasil
350960;CAMPO LIMPO PAULISTA;SP;Brasil
351015;CANITAR;SP;Brasil
351050;CARAGUATATUBA;SP;Brasil
351150;CERQUILHO;SP;Brasil
351210;COLOMBIA;SP;Brasil
351260;CORONEL MACEDO;SP;Brasil
351320;CRISTAIS PAULISTA;SP;Brasil
351410;DOIS CORREGOS;SP;Brasil
351470;ECHAPORA;SP;Brasil
351495;EMBAUBA;SP;Brasil
351610;FLORINIA;SP;Brasil
351680;GASTAO VIDIGAL;SP;Brasil
351730;GUAIMBE;SP;Brasil
351810;GUARANTA;SP;Brasil
351870;GUARUJA;SP;Brasil
351900;HERCULANDIA;SP;Brasil
412740;TERRA ROXA;PR;Brasil
412780;TOMAZINA;PR;Brasil
412795;TUPASSI;PR;Brasil
412820;UNIAO DA VITORIA;PR;Brasil
412853;VENTANIA;PR;Brasil
412863;DOUTOR ULYSSES;PR;Brasil
420040;AGUA DOCE;SC;Brasil
420060;AGUAS MORNAS;SC;Brasil
420080;ANCHIETA;SC;Brasil
420130;ARAQUARI;SC;Brasil
420165;ARVOREDO;SC;Brasil
420190;AURORA;SC;Brasil
420205;BALNEARIO BARRA DO SUL;SC;Brasil
420215;BELMONTE;SC;Brasil
420230;BIGUACU;SC;Brasil
420257;BOM JESUS DO OESTE;SC;Brasil
420280;BRACO DO NORTE;SC;Brasil
420300;CACADOR;SC;Brasil
420325;CAPAO ALTO;SC;Brasil
420390;CAPINZAL;SC;Brasil
420400;CATANDUVAS;SC;Brasil
420419;CHAPADAO DO LAGEADO;SC;Brasil
420450;CORUPA;SC;Brasil
420470;CUNHA PORA;SC;Brasil
420500;DIONISIO CERQUEIRA;SC;Brasil
420519;ERMO;SC;Brasil
420550;FRAIBURGO;SC;Brasil
420570;GAROPABA;SC;Brasil
420600;GOVERNADOR CELSO RAMOS;SC;Brasil
420650;GUARAMIRIM;SC;Brasil
420670;HERVAL D'OESTE;SC;Brasil
420710;ILHOTA;SC;Brasil
420740;IMBUIA;SC;Brasil
420765;IPORA DO OESTE;SC;Brasil
420775;IRACEMINHA;SC;Brasil
420810;ITAIOPOLIS;SC;Brasil
420860;JABORA;SC;Brasil
420915;JOSE BOITEUX;SC;Brasil
420980;LEOBERTO LEAL;SC;Brasil
421000;LUIZ ALVES;SC;Brasil
421020;MAJOR GERCINO;SC;Brasil
313868;LUISLANDIA;MG;Brasil
313870;LUMINARIAS;MG;Brasil
313890;MACHACALIS;MG;Brasil
313910;MADRE DE DEUS DE MINAS;MG;Brasil
313925;MAMONAS;MG;Brasil
313940;MANHUACU;MG;Brasil
315740;SANTA CRUZ DO ESCALVADO;MG;Brasil
315760;SANTA FE DE MINAS;MG;Brasil
315780;SANTA LUZIA;MG;Brasil
315790;SANTA MARGARIDA;MG;Brasil
315800;SANTA MARIA DE ITABIRA;MG;Brasil
315820;SANTA MARIA DO SUACUI;MG;Brasil
315830;SANTANA DA VARGEM;MG;Brasil
315850;SANTANA DE PIRAPAMA;MG;Brasil
315870;SANTANA DO GARAMBEU;MG;Brasil
315880;SANTANA DO JACARE;MG;Brasil
315890;SANTANA DO MANHUACU;MG;Brasil
315920;SANTA RITA DE CALDAS;MG;Brasil
315935;SANTA RITA DE MINAS;MG;Brasil
315950;SANTA RITA DO ITUETO;MG;Brasil
315960;SANTA RITA DO SAPUCAI;MG;Brasil
316000;SANTO ANTONIO DO AVENTUREIRO;MG;Brasil
316010;SANTO ANTONIO DO GRAMA;MG;Brasil
316030;SANTO ANTONIO DO JACINTO;MG;Brasil
316040;SANTO ANTONIO DO MONTE;MG;Brasil
316050;SANTO ANTONIO DO RIO ABAIXO;MG;Brasil
316060;SANTO HIPOLITO;MG;Brasil
316070;SANTOS DUMONT;MG;Brasil
316095;SAO DOMINGOS DAS DORES;MG;Brasil
316105;SAO FELIX DE MINAS;MG;Brasil
316120;SAO FRANCISCO DE PAULA;MG;Brasil
316130;SAO FRANCISCO DE SALES;MG;Brasil
316150;SAO GERALDO;MG;Brasil
316165;SAO GERALDO DO BAIXIO;MG;Brasil
316170;SAO GONCALO DO ABAETE;MG;Brasil
316180;SAO GONCALO DO PARA;MG;Brasil
316190;SAO GONCALO DO RIO ABAIXO;MG;Brasil
316225;SAO JOAO DA LAGOA;MG;Brasil
316240;SAO JOAO DA PONTE;MG;Brasil
316245;SAO JOAO DAS MISSOES;MG;Brasil
316257;SAO JOAO DO MANTENINHA;MG;Brasil
316260;SAO JOAO DO ORIENTE;MG;Brasil
316280;SAO JOAO EVANGELISTA;MG;Brasil
316290;SAO JOAO NEPOMUCENO;MG;Brasil
316294;SAO JOSE DA BARRA;MG;Brasil
316310;SAO JOSE DA VARGINHA;MG;Brasil
316320;SAO JOSE DO ALEGRE;MG;Brasil
316330;SAO JOSE DO DIVINO;MG;Brasil
316360;SAO JOSE DO MANTIMENTO;MG;Brasil
316380;SAO MIGUEL DO ANTA;MG;Brasil
316390;SAO PEDRO DA UNIAO;MG;Brasil
316410;SAO PEDRO DO SUACUI;MG;Brasil
316420;SAO ROMAO;MG;Brasil
316440;SAO SEBASTIAO DA BELA VISTA;MG;Brasil
316450;SAO SEBASTIAO DO MARANHAO;MG;Brasil
316460;SAO SEBASTIAO DO OESTE;MG;Brasil
